"person_id","loan_id","cb_id","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
WYGOv7aa-v9tJ,YBY0SyTP-MN18,Za0jHwf3-gMYr,25,74000,Mortgage,9.0,Education,A,18000,7.9,1,0.24,N,2
yd4lKxcM-U0qT,dsNhfiLS-Q0Gy,GJxlzpTU-NZyK,21,23040,Own,1.0,Venture,D,5000,11.02,0,0.22,N,3
OnUtA7Xs-i1My,ZMqsCR8M-Gl0Z,"0hfrjErK-KGr9",34,85000,Rent,3.0,Homeimprovement,C,10000,12.87,0,0.12,N,7
RybqIcEf-L8q3,xzPoI8lw-0ZO1,DTlCqFbz-6oPN,35,106500,Mortgage,4.0,Personal,A,14550,11.02,0,0.14,N,10
"5v0e41Fq-D335",pOKNllWE-sm9j,"1d9GkUQv-1YvZ",33,35000,Own,4.0,Venture,A,10000,8.49,0,0.29,N,5
H3QoXXWI-zCUN,Lv5lg9zw-4OGh,KI6jAgPl-7Nax,27,45500,Own,11.0,Venture,C,14000,13.92,0,0.31,Y,6
BGWh7OJL-U8WY,"0c8KAXTU-ZS3z",b3j6G2RK-aJHe,22,29654,Rent,3.0,Education,C,7000,14.22,1,0.24,N,3
vQBn5UYo-sCkB,RJ6Sm5L4-c499,quxEwPqf-sgeq,28,102000,Mortgage,2.0,Venture,B,10000,12.18,0,0.1,N,7
Z8D0bmjn-ev9A,WYd1KIse-ltzU,kph769yS-gpw4,27,45000,Mortgage,7.0,Debtconsolidation,A,6800,6.17,0,0.15,N,9
m6KOzOb5-E2HW,xLoK2aHj-hgtE,CcpvtXMm-sPyr,24,105000,Mortgage,8.0,Education,C,3000,11.02,0,0.03,Y,3
mPWWYbvZ-JTss,QpYFXAJe-de0S,CoB89TsN-UP2C,22,40000,Rent,6.0,Medical,A,5000,7.43,0,0.13,N,4
ol1UhgJG-Ij8s,xFgOFTuY-3UOf,m04ZQw3E-d0pp,30,50000,Mortgage,8.0,Debtconsolidation,A,10000,6.62,0,0.2,N,7
bus052Eg-Sbmw,eMyIwu1w-eqGl,MiJx3hI1-9696,23,60000,Rent,7.0,Venture,B,10000,9.88,0,0.17,N,4
vuapM6Wp-q7r1,ZjdyUQ9p-0x7B,FSggdWZM-oovG,22,52000,Rent,6.0,Venture,B,10000,11.71,0,0.19,N,2
KgTTTlnC-XHl2,WWROnHTZ-iuCu,sxQCDms1-3Xg2,22,67320,Mortgage,7.0,Education,C,3900,14.35,0,0.06,Y,4
EootI5ZZ-enSs,Gcxsu2Pk-BKoi,MURHlnwj-54Ub,25,110000,Mortgage,9.0,Education,A,5000,7.14,0,0.05,N,4
F7BJ6Qhu-xanH,aJ1y0M2D-6Lw6,EQZxKrh0-u3mE,31,80000,Rent,2.0,Medical,A,6000,6.03,0,0.07,N,10
Npm0q6qd-lEy1,XOQm5gAo-xmDc,zBtaMR0q-Kpx8,37,45000,Rent,0.0,Debtconsolidation,A,8000,9.63,0,0.18,N,14
Mt4U8H3g-fO5B,uHl80n6R-nDMi,wsKBeZKb-Dwwp,26,44000,Mortgage,0.0,Homeimprovement,A,8475,6.91,0,0.19,N,4
YB25UOaB-szvS,KS2NNdsI-wfAC,bO4sHom1-JnZT,22,60000,Rent,6.0,Personal,B,8000,11.14,0,0.13,N,3
"8uve9glc-lFli",HddlbsAC-LJgT,GdpT3nDs-fx2b,28,100000,Mortgage,4.0,Debtconsolidation,"",12000,11.11,0,0.23,"",3
kryym1cH-heh5,BNeCLtE8-FOIz,"5dY99y6b-xBfR",26,54000,Mortgage,8.0,Medical,D,5000,15.62,1,0.09,Y,4
"3KbGgWIi-5qj4",nv4WWG4b-7ewB,FssCiF4E-KwHN,26,67000,Mortgage,10.0,Homeimprovement,B,10000,12.21,0,0.15,N,3
JwuXCfre-JZ4t,aMAP4769-zbDz,Cs9c6HcH-9trJ,28,48000,Rent,1.0,Personal,C,11200,14.26,0,0.23,N,6
lzX9MXva-MyiX,"7RcJWYmL-mW5R",qRXv15YN-bG8m,42,35010,Rent,4.0,Medical,C,3500,12.68,0,0.1,Y,16
WQCX23AR-z2kI,l9EPSfDx-nziW,Lf5hKYcB-484O,27,66000,Mortgage,0.0,Education,A,9250,8.59,0,0.14,N,9
yB1bLcfc-SPTz,fdUns9iv-8AOs,TtozQLOy-9ZIB,27,64000,Mortgage,11.0,Medical,B,3500,11.99,0,0.05,N,8
jGzaHdLT-LXGs,Ko6zLMoO-RBR2,N9UKySqK-EkoW,36,100111,Mortgage,5.0,Venture,C,20000,13.49,0,0.2,N,11
GADxfoxp-Cs4C,j3yyJAHu-3nkx,AaaBk21s-1Ntr,25,75000,Mortgage,5.0,Education,A,5800,11.02,0,0.08,N,2
uzI7l3WH-ZzMz,os5coe1e-b9yq,KAJnzKhj-Df01,23,45000,Rent,1.0,Debtconsolidation,A,17625,8.9,1,0.39,N,4
KD99zRsh-ZWux,qfl47cEr-Wyzs,weTYFZUB-iq8C,23,46000,Rent,1.0,Education,B,12500,11.11,0,0.27,N,2
rZomvk4t-DskY,mot4bixd-GZJw,KsQrOdf7-C0hO,25,28800,Rent,0.0,Education,A,5000,8.9,0,0.17,N,2
fFBMH2eI-QIy4,z2JdxZZf-5bZC,O51zH8nO-rsj7,30,30475,Rent,2.0,Homeimprovement,B,7000,11.02,1,0.23,N,5
Cv7BUknC-d14v,"2MNKPIOF-Uhhx","8RurBPga-ZQij",27,40000,Rent,1.0,Debtconsolidation,B,6000,11.99,0,0.15,N,6
ZabzNzhE-x9Ex,Hu7CIgqM-HaZn,Cg4FEHvq-Kuk0,30,55684,Mortgage,13.0,Education,B,5200,12.69,0,0.09,N,9
llrBpbhc-ZUY5,v69U1Sm2-8qXK,"1NjeT1dZ-S2we",24,78000,Rent,4.0,Debtconsolidation,D,30000,11.02,1,0.38,Y,4
BQCCdyQU-Pztt,q4UndYYT-iQ47,qM449qNp-PNZ6,38,105000,Mortgage,22.0,Venture,A,12350,6.62,0,0.12,N,11
D0HHkA2C-EscH,Zvgx054C-BIc1,"15qcHEkI-qXPt",37,26400,Rent,0.0,Medical,E,10000,19.03,1,0.38,Y,12
mUBagUgI-A0QE,G9EJeSPz-Jwi8,DWmPhU1Y-w9We,42,30000,Rent,5.0,Venture,D,8000,14.96,0,0.27,N,15
GcZhtond-jP4s,WWSKshGg-oppj,Fwt4od5n-v70Y,27,258000,Rent,11.0,Education,E,35000,18.64,1,0.14,Y,7
Hq3MBpnM-RmRu,objWZZ2w-BRx1,v3BNSPrH-tTR6,35,64500,Mortgage,7.0,Medical,C,4500,12.53,0,0.07,N,9
"38FnibPA-7SnL",KF7lmQvv-yJul,RlFF6zB5-AN9A,27,110000,Own,0.0,Venture,D,25000,16.32,0,0.23,Y,7
WymfYfSn-O51G,ib1347Je-iYUI,cc3S08sG-7KEW,23,76896,Mortgage,8.0,Education,B,25000,11.71,0,0.33,N,2
IbfS3DPc-IAcO,M8LDM0tW-63Xz,ehr41WRe-Fbpf,21,18000,Rent,5.0,Personal,A,1800,6.62,0,0.1,N,3
XR6iBEHC-hX3T,N7Ry5kKA-dii5,uyHgToi1-qWv6,24,16000,Rent,2.0,"",C,4000,11.02,0,0.09,Y,4
RluMW5d5-9rhW,NwuDsdNN-1p8X,WaIxl9e2-C1U4,26,101000,Mortgage,6.0,Personal,A,16000,7.88,0,0.16,N,3
"9YuPsQe2-cwpe",Swe0P6FX-aEFn,u16dRRkM-kjrQ,28,60000,Own,7.0,Medical,A,12000,7.51,0,0.2,N,5
QNtCjSvh-PCuq,ghynLmWl-pfxd,XBZT3Kqv-CtjJ,23,51000,Own,7.0,Personal,A,6000,5.42,0,0.12,N,4
hKcWPsJZ-dzNT,bgTvy7Za-sFdr,se7QPGOh-K6IS,24,140000,Mortgage,8.0,Medical,B,16000,10.38,0,0.11,N,2
asU9D7GD-6vuL,U58yKxJd-azt8,"8HrCFa5o-6XGt",24,82632,Rent,0.0,Education,B,10000,12.21,0,0.12,N,4
uv0FXRYy-180p,uXzuYwwc-8W0f,"0WhdGzaH-tszq",28,58000,Mortgage,11.0,Debtconsolidation,B,6700,9.99,0,0.12,N,5
K1HuKNWB-Dh1i,NbhsuP54-fgEe,GLLwP8XP-TynP,41,45600,Rent,18.0,Medical,A,9590,11.36,,0.25,N,5
pjtKMe0J-srbO,"7QxMuCxh-06Ja",EJGMgRDu-X8CJ,29,141000,Mortgage,1.0,Venture,A,8000,6.99,0,0.06,N,9
olYYXPlj-lADv,"1cX6r1oL-iSMD",Rw7339aT-0cgQ,22,75000,Rent,2.0,Debtconsolidation,B,9000,10.99,0,0.12,N,4
TecS2Qyy-K6zm,LgtEkgWT-WTJY,e56jT5I9-Zf7L,37,60000,Rent,0.0,Debtconsolidation,C,3000,12.53,0,0.05,Y,11
mCw0G59a-gwvR,OsNflsOz-3ICi,YrLE8BDn-CBgZ,28,66920,Rent,12.0,Medical,C,5000,14.26,0,0.07,N,6
"4ZsA8HAz-7xji",G937eFsD-12Ex,G3GOOi4L-UHJP,24,185000,Mortgage,4.79,Education,B,35000,12.42,0,0.19,N,2
"2I4WWAUn-wRJG",s5JPvMdq-uHxY,reAz0DDQ-M500,23,35000,Mortgage,4.0,Venture,A,3825,7.49,0,0.11,N,4
HPTY4OmE-iD5m,edzPA3j1-icJz,"1ejAXrIJ-xIdP",25,80000,Rent,8.0,Venture,C,4500,13.06,0,0.06,N,2
"6973CJ0n-ytYq",N4jsSMbY-kI6u,YiMIZxIb-yzLC,24,62000,Mortgage,6.0,Homeimprovement,B,10000,10.74,0,0.16,N,2
"6yz5hTge-roTB",RcHSLkc2-3zoJ,rMH6phYi-b2CD,25,99996,Mortgage,6.0,Medical,B,8000,11.02,0,0.08,N,4
yOKfSyJo-PzIn,rRTwPa1g-iLko,EhHPyzQ1-IIu7,24,49000,Mortgage,5.0,Education,A,2700,6.92,0,0.06,N,3
rXvxYdKu-JKg1,CgYczHbg-gGjc,uYqJsRq9-I5H1,39,156000,Mortgage,2.0,Debtconsolidation,B,15000,11.89,0,0.1,N,11
oPWmxWvH-8ukE,ft2KPFHA-33G9,EJDqKDlF-bQht,23,89204,Mortgage,5.0,Education,A,18000,7.9,0,0.2,N,4
ebbjFmJ6-XgQf,E8gWunMg-dhgw,qTaqIg8U-brjl,31,46700,Mortgage,5.0,Medical,B,7200,11.02,0,0.15,N,6
"8MZTZZD0-Rfsa",OsXmDaDJ-xNfy,PXhWI6JT-O1qm,23,80196,Own,2.0,Venture,B,30000,9.91,0,0.37,N,3
UW10SRhY-ys5C,Yzg7ZpD5-L1fD,tgU8SAPX-5Wcd,21,27120,Rent,0.0,Education,A,8500,8.9,1,0.31,N,2
QupskOYP-xcmM,IKGkqxzy-RcHp,fF86rrII-NA01,42,100000,Mortgage,7.0,Education,C,5000,14.26,0,0.05,N,12
b48Z1WPv-e7nS,ek1NNGde-twCD,KGmLwc94-B8gy,27,105000,Rent,4.0,Venture,B,20000,10.62,0,0.19,N,9
tAMyRRsg-g8Kx,do3Pj6Da-8CLz,Z7QJbk98-wqmc,33,42000,Mortgage,5.0,Education,A,9000,5.79,0,0.21,N,5
TMCvkDK7-fWoy,M8YdaBte-ZXNM,"47HgZ9Ys-jwr6",27,65000,Rent,4.0,Education,A,8400,6.99,0,0.13,N,5
j0hkaZAi-WJpB,"34UCigpM-LcHm",uOqK9td7-y2TX,29,40000,Mortgage,9.0,Personal,A,5000,6.99,0,0.13,N,7
z3Ke73sT-fY5k,hRyF4vKu-NslC,bNGX8c5e-XnK7,29,53313,Rent,13.0,Medical,B,19850,11.02,1,0.37,N,7
vPEmJiiK-NpRA,N7dadAUz-yRMP,ZdrwoJiz-L3Rl,26,48000,Rent,3.0,Venture,A,4000,5.79,0,0.08,N,2
sRpXTT5v-XSmH,"6NObIMC2-U8ck","3i3ho9kF-gsbv",24,54000,Mortgage,3.0,Personal,B,8000,10.99,0,0.15,N,3
ia9YcAMJ-YLG7,fAtag6yA-Um6b,tOCsvjXm-bSzH,22,60000,Rent,2.0,Education,B,12000,10.99,0,0.2,N,2
aH3Q2sY2-guq2,bW8TAJgs-Ar1o,BGi512MG-r4MZ,23,54000,Mortgage,7.0,Debtconsolidation,D,5000,14.96,1,0.09,Y,2
jersBAIl-te2A,jAhZEmte-huoq,UPnQDqZD-k5pv,32,73000,Mortgage,7.0,Personal,A,9600,7.9,0,0.13,N,7
vJTspaFt-4asE,QZ3RsGt8-8FxX,llphWDgn-wvaU,29,42000,Rent,1.0,Personal,A,5000,11.02,0,0.12,N,6
IMsdqLG9-khnQ,QiwA1P6m-zunP,iM9difQe-5gby,34,76000,Mortgage,13.0,Debtconsolidation,E,20000,17.74,1,0.26,N,5
Iouc53em-xvWE,WpgcH1pZ-RcxC,oJQ47NS8-TlD5,23,28800,Mortgage,0.0,Medical,A,6000,7.49,0,0.21,N,2
"4DGaHYeZ-0nEI",CF6JEia3-JgDG,m0irAyyX-XUuZ,23,99200,Mortgage,7.0,Debtconsolidation,A,23000,6.91,0,0.23,N,4
xR9pcmNX-ecjB,tLDrn0sg-kNRh,N3d29NjA-fSts,26,65000,Rent,4.0,Personal,A,8000,6.92,0,0.12,N,4
"1j5hFy8U-cMQ2",Z7FgSk8P-RpzS,qY8vDt1u-11C8,25,49963,Mortgage,9.0,Education,B,2100,11.49,1,0.04,N,3
JGZjDKex-q5Oa,qZrvhJsP-XDEG,"7xUlpFeW-6fuf",22,35000,Rent,4.0,Venture,B,11800,10.95,1,0.34,N,2
u7mwLf2F-Y28d,"0yvuii56-5eO2",zkGYQlnR-JB1m,27,80000,Mortgage,3.0,Debtconsolidation,B,3000,11.11,0,0.04,N,7
A5F80Wvg-Tlu9,N6BwzT0T-K9GY,rFxNkO8k-IG3M,37,88000,Mortgage,20.0,Homeimprovement,B,9925,11.02,0,0.11,N,16
z5djj1im-TrQv,q2KZeB39-nUNx,nbIGJdB1-hOro,24,47110,Mortgage,0.0,Personal,B,11000,10.99,0,0.23,N,4
uwfRQ8sL-ePZR,Od6kwapw-08IE,zPX5cUWi-ajsg,30,37400,Mortgage,6.0,Medical,D,12700,17.27,1,0.34,N,5
jYREd3tE-NUcs,kumNBQaC-xI9A,F7ajXvOp-3Pck,25,50000,"",6.0,Homeimprovement,C,5500,8.94,0,0.1,"",3
IdqsElkh-bwYR,JG9XscZx-z4ya,PmhjtZ7H-P5Uq,32,140000,Mortgage,3.0,Homeimprovement,B,5000,10.38,0,0.04,N,10
GnE4wQaQ-DGbc,cx8ckgpR-mFWf,NuBmz296-P3yf,31,60000,Mortgage,7.0,Venture,B,7000,11.02,0,0.12,N,7
tFQIRnJO-c11f,SEY04CqK-kmio,gBiXhx56-qOCl,25,35400,Rent,2.0,Medical,A,2000,8.49,0,0.06,N,2
OkyogpIq-PXLw,QOKrBYJa-0UTk,PCt2Smm5-aToO,21,37500,Own,5.0,Venture,B,6000,11.49,0,0.16,N,3
aPcJQvuS-9QDZ,HQptG5dv-UDLN,"8AEfB3qC-sdXH",22,82500,Mortgage,3.0,Medical,"",9590,13.47,0,0.19,Y,10
PU3RXixa-GE9k,Uk4qjGHc-CfXE,P3GLl7qD-qAyx,22,44094,Rent,1.0,Personal,A,3600,7.37,0,0.08,N,2
wkTtDAQn-NuPx,OzvzMy6P-m5kX,XcDfS7Xy-JN5B,28,66024,Rent,5.0,Debtconsolidation,B,22000,15.23,0,0.19,Y,7
ooCuoy4F-kCg3,l5St51I8-7O9F,"8hTvmgCX-ysCW",31,86500,Own,0.0,Personal,C,25000,13.57,0,0.29,Y,10
upcStGjv-qXR8,OqIkgKiw-9oyX,SULw14MN-6MNZ,25,31200,Own,4.79,Homeimprovement,E,4000,17.19,1,0.13,Y,4
IBcJogmW-yPYw,"7pMXchwy-xeAd",Mul4zOZ4-KY9i,21,12000,Rent,4.79,Homeimprovement,B,4000,10.99,1,0.33,N,3
GCmImPNc-Pex3,yLQnGQee-PL03,h8Q19JxT-U9Hs,23,60000,Mortgage,4.79,Education,A,16000,7.49,0,0.27,N,3
K09JyXxI-HFmD,GhrIl4ok-oX6E,GcPaT0Ay-xRt7,24,62400,Rent,4.0,Debtconsolidation,D,20000,14.84,1,0.32,N,4
t3Hb85Yr-eZwi,iHmrC46b-prxH,P5mDBuBk-3A42,32,80000,Rent,16.0,Personal,C,6000,11.02,0,0.07,Y,6
IuXB8Yjw-FErj,Q8RoXns9-X0C0,suLkmLiK-c0pb,22,37500,Rent,0.0,Medical,B,9000,9.63,0,0.24,N,4
"8G19iePr-arTc",PON3ha1d-njff,p1bYZjiC-ahUA,24,45000,Mortgage,8.0,Personal,A,4000,11.02,0,0.09,N,2
"0Ewy5h81-pYTG",Xc24IjLY-ZbLk,eqWXxQAi-TfAd,24,56400,Rent,4.0,Medical,D,8000,14.96,1,0.14,Y,2
e3dNqOxt-X8B9,tOSgxMaL-1YOK,f5mUfLlR-eSA3,26,50000,Mortgage,10.0,Homeimprovement,B,6000,11.02,0,0.12,N,3
MZXFzoWv-yzKH,aImsbkGP-i4xP,JLgcM0aS-7XEC,27,31000,Own,4.0,Medical,C,12000,12.73,0,0.39,Y,6
"8TA5rKAl-Uj1c",TWRQtZ1l-OJDe,UFYGjczI-iiBi,25,33000,Rent,4.0,Medical,B,3600,10.0,1,0.11,N,3
E8wzzX6X-hwHn,EN1bel8C-P5rU,vUyuQA4T-KsW3,23,28000,Own,1.0,Education,C,7500,11.02,0,0.27,N,3
L9LjxrcI-uMbB,lUJNWp9S-G0Zp,ehgZXA22-6Dic,22,110000,Rent,6.0,Medical,A,6400,9.32,0,0.06,N,4
"8tlDPMKl-FCF4",D6sc86SJ-Mgdr,I1o6YWvk-7bLe,25,49000,Rent,3.0,Education,A,1000,7.66,0,0.02,N,3
NzliTtxD-EUOT,rSmk3Csr-eAgu,LwNueArA-M81a,23,45000,Rent,0.0,Education,A,5000,7.75,0,0.11,N,3
gjlQSmz8-6dpM,"8EEmcgrn-Kemr",Ychf9yKE-8NzL,29,80000,Rent,3.0,Personal,A,6000,6.99,0,0.07,N,10
vxJJwCUX-RhhK,zYBPZbeH-FE8Z,iRpXms2b-N9AR,26,55000,Rent,7.0,Medical,A,10000,8.59,0,0.18,N,3
h0fuCk1Q-U079,a9uoKiIm-ln7G,wnwoUEeW-hZdn,26,60000,Mortgage,9.0,Personal,C,7200,13.49,0,0.12,N,2
zzf7Sfu7-fsH3,"7Y8JS7ao-hXjP",UzseyTCm-L5bI,29,56700,Own,14.0,Medical,B,11000,10.62,0,0.19,N,6
OA1uyBZA-0zqx,"3X5M7gKP-5NR7",ro9cAbSH-1Z85,31,31500,Rent,2.0,Venture,B,3500,11.49,0,0.11,N,6
vEiKtKYx-16FQ,mMbHmcXF-tBtn,i2E5g28z-USPa,26,73200,Rent,5.0,Venture,D,27050,15.62,1,0.37,Y,2
SKlGghLe-6byu,Sfc3Od8e-Cemb,J5z2iKnw-orlw,22,105600,Mortgage,4.0,Personal,B,8000,11.49,0,0.08,N,2
"1GCntydK-vIbY",k18WQB4N-xznU,SNmjHYsp-tTeU,32,73000,Mortgage,5.0,Homeimprovement,D,6000,15.62,0,0.08,N,8
uHYtxWGN-JyQD,"9Zk4x9IA-dJJO","1Wjc2UUK-zjcm",24,76000,Mortgage,8.0,Debtconsolidation,B,13500,9.99,0,0.18,N,3
LpaaFIur-eOiq,F8vQJTMm-9Q1s,BWfCu970-rJO8,24,21600,Rent,4.79,Medical,B,10000,9.91,1,0.46,N,3
"6U5RPSee-wnoz",eq5mjXbA-Knu3,eqJe1LqS-YiPj,22,103000,Mortgage,7.0,Education,D,15000,15.99,0,0.15,N,3
ilAs4G1M-fh3o,W7Gx4Xhr-fqbb,nfwM3GAn-3HMS,25,101424,Rent,6.0,Debtconsolidation,A,2000,7.29,0,0.02,N,4
Xr2UMcI2-F1Yy,PdiSzpoG-UIej,uSuL5Xb4-MSyp,27,31897,Rent,8.0,Medical,C,14125,12.68,1,0.44,N,10
rIXbPCb0-ruDx,"6pn5kjbF-jFw3",pKdtOgR1-KDxB,47,140000,Rent,4.0,Venture,C,10000,11.02,0,0.07,Y,13
jfLkIAXY-ABcq,iJx1CJLH-ntXO,"92vvwHFi-Mnlq",26,38400,Own,1.0,Personal,B,15500,11.99,0,0.4,N,3
cmfoM6zL-rQbY,W5GPB5Dx-4PaA,"0a6DdGfd-3XXf",28,86652,Rent,5.0,Homeimprovement,B,20000,11.58,1,0.23,N,5
HWNv9qeR-Pdr1,diNzvabG-0wLd,S4oyCtty-WH5l,25,96000,Rent,3.0,Debtconsolidation,B,12000,11.99,0,0.13,N,3
ARTLtcxj-weyA,sM08nZ8m-KDCk,"6hp9BQpC-Ca21",28,93200,Rent,1.0,Venture,A,8800,7.88,0,0.09,N,7
yNYSzlJM-iO3Q,RYjoxppl-D6p0,"4gcGfm7G-gXQi",23,62000,Rent,3.0,Personal,C,4000,10.59,0,0.06,Y,3
GmvrLFia-mfeH,MCRgcake-8wx6,"4Xcdi37G-6Iw3",23,82000,Rent,2.0,Personal,B,20900,12.69,0,0.25,N,2
onAhMR3l-zE59,M5DpinB3-fydX,WRxz9xZs-PhrC,22,53000,Mortgage,4.0,Venture,D,6600,14.46,0,0.12,Y,4
"9j1DckvO-bbuU",y1FFkyFq-a9dz,SAkDQ9of-voGm,23,35000,Rent,2.0,Debtconsolidation,B,22250,12.69,1,0.64,N,3
eprtr15r-nOm7,NYjwTYHs-O7zZ,qn7qp7OM-lOT6,29,78000,Mortgage,7.0,Homeimprovement,A,18000,9.38,1,0.23,N,6
MmzNrerQ-ou6R,Os5Xu9nf-RhGy,"5FHqtKEY-kDD5",23,80000,Rent,2.0,Venture,B,7800,9.99,0,0.1,N,2
GpuZ0YWO-HmNs,yzXwEFGG-xknU,TbuBQUpn-UEiS,25,30000,Mortgage,6.0,Personal,A,4000,7.14,0,0.13,N,2
T8jzUGBd-DwbF,W1BWSE5a-wY2X,dvqj2IX0-c2uD,28,78200,Mortgage,12.0,Medical,D,20000,11.02,1,0.22,Y,5
Uyoq6w9Y-rSZH,sqtJjQPc-Ndsq,fvwrzerw-lblq,28,41000,Rent,10.0,Debtconsolidation,C,1500,14.79,0,0.04,Y,6
ATLqt869-TsZf,H8LIh7jE-1vjh,"2XKMEvKh-J7FC",23,29004,Mortgage,2.0,Medical,B,6000,11.99,0,0.21,N,2
R40a4Zgq-J28Y,rbnLT1Xr-ZDtC,Y0NjPtE7-5uYU,27,112000,Mortgage,9.0,Education,C,13000,13.57,0,0.12,N,10
"0oZhzb62-t9IF",ylgzsX2k-4z44,hWbfb81c-T6gi,25,118000,Mortgage,8.0,Homeimprovement,A,15000,7.88,0,0.13,N,4
x5Nzrdpe-Xyq8,SdqMEyv3-W3oo,a1kFJela-3cYj,28,133000,Mortgage,6.0,Debtconsolidation,E,20000,11.02,1,0.15,Y,5
ScGKN0RC-nzkc,"0PJK2F7I-wxQA",DTzOC0FW-aJ1C,24,130000,Mortgage,4.0,Homeimprovement,B,25000,10.74,0,0.19,N,3
odum1t1S-BTuo,jFanXvLs-oR32,RWIBb3Us-8nlA,23,60000,Mortgage,4.0,Education,A,13000,6.91,0,0.22,N,2
iQMzu0zU-HvWc,wlH5zprx-0Y1X,Q2EHKtA8-xWay,28,43200,Rent,3.0,Venture,C,18500,10.99,1,0.31,"",5
uUGg2bJJ-wEJo,xDJMJCQ6-zMLe,RmkzUeo1-slin,22,61000,Mortgage,1.0,Debtconsolidation,C,21000,14.26,0,0.34,Y,4
"5JuDOwKc-JdG0",Pns82ril-BAMm,nBzwpoI9-Ie4y,22,45000,Mortgage,6.0,Education,A,5000,8.0,0,0.11,N,3
TmE6IHDi-q4xO,rcHKB6hu-Wqn5,D6NOiIoh-lvI7,22,30000,Rent,3.0,Venture,C,3500,14.22,1,0.12,N,4
"0fEPlFLC-6xJq",BlIWQT4c-YaKN,"4WMivr7S-e20P",24,85000,Rent,1.0,Venture,A,10500,6.92,0,0.12,N,3
"8K1nG6bg-EO81",rnjm1JWT-KiCZ,Hsuhb2up-qL4q,27,54000,Rent,2.0,Medical,B,20000,10.99,1,0.37,N,8
ogK8YOOe-nqfu,uIiydoRz-Yc3l,nU7KIn2b-WUUe,27,55000,Rent,3.0,Debtconsolidation,C,20000,13.48,1,0.36,N,9
XuscU1nU-MS2E,L52Xb1ax-7jks,LTD7KsjN-6smJ,23,168952,Mortgage,5.0,Homeimprovement,A,12500,8.94,1,0.07,N,2
HjOPA7rG-SKzo,RbbAtmBI-iTw5,X8DzWCJc-H0lF,32,79872,Mortgage,4.0,Debtconsolidation,C,12000,12.68,0,0.15,N,10
gjgGpOEk-ujqn,yD9MQZ3r-jotU,C59Ns7l7-G6G2,25,63000,Mortgage,9.0,Education,B,25000,11.49,0,0.4,N,2
Rz7ThZ6T-7mtk,RI5pFqCE-Z6al,wEZBJWvK-PpO2,30,79416,Mortgage,12.0,Medical,C,6000,13.49,0,0.08,Y,8
JXK5DUtQ-a0zl,Kgdo6AWJ-BpY9,sKppzn9b-SMkK,38,40000,Mortgage,5.0,Personal,A,10000,5.99,0,0.25,N,17
"3XyiDkLL-ZUvw",Jg40Wg5l-hD4b,DIyf7dnG-Kuum,27,140987,Mortgage,5.0,Venture,A,6450,5.99,0,0.05,N,10
vZzC3wYl-D6ZO,TqWiLDPX-rn0r,C6rAfZNM-qJKm,32,35004,Rent,3.0,Medical,D,8150,16.49,0,0.23,Y,5
TKbUpHMi-PqBc,uN3yb507-1dc9,uH9j5XLN-fnhf,24,44000,Rent,4.0,Debtconsolidation,B,10400,12.69,0,0.24,N,4
hJBx5Wyd-4fZ6,"2HQDTosU-Th4D","0tEqFj5M-u9S0",44,83000,Other,2.0,Personal,D,12000,16.0,1,0.14,Y,12
LoC6qaG0-d3CK,W2ds0LXm-mjx3,Pv3Xl73A-9e6q,41,144000,Mortgage,3.0,Homeimprovement,B,25000,10.08,0,0.17,N,11
oGCY8dju-Qqgj,dznd5LtM-niKH,"9SRo31Ry-PX53",23,57720,Rent,8.0,Debtconsolidation,C,12000,12.87,0,0.21,Y,3
YxUBeWky-GGkJ,XwhPEM5k-2TCd,"1qt3AAfi-bXSp",25,60000,Rent,3.0,Personal,B,24000,10.99,1,0.4,N,4
sSS1DWXW-w9Lb,ZqosH3eF-Bc2E,ltNfgwBy-rpnc,34,78301,Mortgage,6.0,Debtconsolidation,A,17000,6.62,0,0.22,N,9
CgkgmqAI-bXfk,R4Lvrgcv-B1cq,EJfFZ22H-HLG4,23,54000,Rent,7.0,Debtconsolidation,B,15550,11.71,0,0.29,N,4
BUE3jtO4-hCIe,wL5lcTLU-5lRZ,Bebzt28R-HoBx,25,28800,Rent,2.0,Debtconsolidation,B,3000,12.42,0,0.1,N,2
BQxErlIe-hn31,QwYIpZe9-82H5,F9rfsSyD-pyAD,24,70000,Mortgage,7.0,Medical,B,25000,11.02,0,0.36,N,2
Bm11HOwX-NGyC,WA4AppWO-WoXj,vCnHefHn-CiuQ,23,48000,Rent,4.0,Personal,B,1800,11.49,0,0.04,N,4
Lmc0gqYd-jy2Z,OTHEkm10-FN6A,FIh2NqUl-fytD,32,54000,Rent,8.0,Venture,B,20000,11.11,1,0.37,N,7
iEfIJ9Dp-wraN,aubS888C-0vPQ,wCA33qht-J4zC,35,53000,Rent,2.0,Homeimprovement,B,4200,11.71,0,0.08,N,6
"4hTBG8AX-mDoo",iTrY1Ut5-O8hj,y8A8UMUf-PH5x,23,42179,Mortgage,1.0,Education,A,10000,5.42,0,0.24,N,4
YwSAjQBH-F6vZ,x6oBGcao-8n9b,eIAuwvx6-3vWL,22,18000,Rent,0.0,Homeimprovement,E,1500,18.64,1,0.08,N,2
